Index,Temps,Hexadecimal_sans_p,Hexadecimal
2676,24270641365,8D3472CC58BF11DEADF170,8D3472CC58BF11DEADF170162A23
2677,24272803384,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2678,24274143395,8D3472CC58BF155EF5F1B7,8D3472CC58BF155EF5F1B7291AE3
2679,24278455098,8D3472CC58BF155EA5F1A2,8D3472CC58BF155EA5F1A2291AE3
2680,24278995102,8D3472CCEA485858013C08,8D3472CCEA485858013C08A3D8E8
2681,24278995103,8D3472CCEA485858013C08,8D3472CCEA485858013C08A3D8E8
2682,24282649808,8D3472CC58BF11DDBFF132,8D3472CC58BF11DDBFF132E9C231
2683,24284069820,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2684,24285806274,8D3472CCF82300030049B8,8D3472CCF82300030049B8EC7601
2685,24286306278,8D3472CC58BF155E0DF17B,8D3472CC58BF155E0DF17B291AE3
2686,24287687407,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2687,24290281684,8D3472CC58BF11DD2BF10C,8D3472CC58BF11DD2BF10CE9C231
2688,24291600097,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2689,24291638097,8D3472CCE11B9A00000000,8D3472CCE11B9A00000000A491EF
2690,24293977090,8D3472CC23242173D0B060,8D3472CC23242173D0B06062DDD8
2691,24293997090,8D3472CC58BF11DCE1F0F9,8D3472CC58BF11DCE1F0F9163638
2692,24294798228,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2693,24297434806,8D3472CC58BF11DC9DF0E8,8D3472CC58BF11DC9DF0E8163638
2694,24298554815,8D3472CC990CC1AE300416,8D3472CC990CC1AE300416C0C8C9
2695,24323363665,8D3472CCF82300030049B8,8D3472CCF82300030049B8EC7601
2696,24331292237,8D3472CC58BF155AA7F09E,8D3472CC58BF155AA7F09E2922D5
2697,24455237539,8D3472CC58BF05514BEE41,8D3472CC58BF05514BEE413662AB
2698,24515409491,8D3472CC58BF01CBE1ECA5,8D3472CC58BF01CBE1ECA509DEC4
2699,24516507901,8D3472CCE11B9A00000000,8D3472CCE11B9A00000000A491EF
2700,24516527901,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2701,24518667920,8D3472CC58BF054C81ED0B,8D3472CC58BF054C81ED0BC93E20
2702,24521194427,8D3472CC23242173D0B060,8D3472CC23242173D0B06062DDD8
2703,24522674440,8D3472CC58BF054C31ECF7,8D3472CC58BF054C31ECF7C93E20
2704,24523974451,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2705,24524420821,8D3472CCEA485858013C08,8D3472CCEA485858013C08A3D8E8
2706,24526249745,8D3472CC58BF01CB09EC6E,8D3472CC58BF01CB09EC6E09DEC4
2707,24527289754,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2708,24533955225,8D3472CC58BF054B57ECC0,8D3472CC58BF054B57ECC036EE04
2709,24535235236,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2710,24537593676,8D3472CC58BF01CA2BEC36,8D3472CC58BF01CA2BEC36F62ACD
2711,24542843931,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2712,24550995328,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2713,24552796204,8D3472CCEA485858013C08,8D3472CCEA485858013C08A3D8E8
2714,24554336218,8D3472CCE11B9A00000000,8D3472CCE11B9A00000000A491EF
2715,24554376218,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2716,24556056233,8D3472CC58BF0549AFEC55,8D3472CC58BF0549AFEC5536F21F
2717,24557948113,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2718,24563466862,8D3472CC58BF01C833EBB5,8D3472CC58BF01C833EBB5F636D6
2719,24569238938,8D3472CC990CC0AE300416,8D3472CC990CC0AE300416CEC549
2720,24628749564,8D3472CC58BF05442FEAF1,8D3472CC58BF05442FEAF1C94E4C
2721,24823173685,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2722,24832576104,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2723,24837268656,8D440191582B41D5D3E7F3,8D440191582B41D5D3E7F366D2CC
2724,24838048668,8D44019199083B21383012,8D44019199083B213830122B6D40
2725,24840710218,8D440191582B4556B9E88B,8D440191582B4556B9E88BA60A1E
2726,24841830235,8D44019199083B21383012,8D44019199083B213830122B6D40
2727,24841920236,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2728,24844442320,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2729,24844601252,8D440191582B3556EDE890,8D440191582B3556EDE890041E05
2730,24845101260,8D44019199083B21183012,8D44019199083B211830122B6D40
2731,24849111478,8D44019199083B21183012,8D44019199083B211830122B6D40
2732,24851603563,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2733,24852734062,8D44019199083B21183012,8D44019199083B211830122B6D40
2734,24854694092,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2735,24870512035,8D440191582B01D7A5E825,8D440191582B01D7A5E8251A46C5
2736,24870960152,8D44019199083A20F83012,8D44019199083A20F83012DA94C9
2737,24875140253,8D44019199083A20F83012,8D44019199083A20F83012DA94C9
2738,24877989173,8D4401915829F1D80FE830,8D4401915829F1D80FE830A54A30
2739,24897020696,8D44019199083A20D83012,8D44019199083A20D83012DA94C9
2740,24987709956,8D44019199083920982C11,8D44019199083920982C11C88249
2741,24990917161,8D440191582921DE31E8D8,8D440191582921DE31E8D8C02E2B
2742,24991637172,8D44019199083920982C11,8D44019199083920982C11C88249
2743,24998371914,8D4401915829155F25E970,8D4401915829155F25E970DE76EB
2744,25001554533,8D440191582911DEC3E8E8,8D440191582911DEC3E8E81EB222
2745,25003274560,8D44019199083920982C11,8D44019199083920982C11C88249
2746,25005695684,8D440191582901DEFDE8EE,8D440191582901DEFDE8EEFE6A22
2747,25005695685,8D440191582901DEFDE8EE,8D440191582901DEFDE8EEFE6A22
2748,25006555698,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2749,25006675700,8D44019199083920982C11,8D44019199083920982C11C88249
2750,25009167657,8D4401915829055FB9E980,8D4401915829055FB9E9803EAEEB
2751,25010507678,8D44019199083920982C11,8D44019199083920982C11C88249
2752,25012530013,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2753,25013340025,8D4401915827F55FF3E986,8D4401915827F55FF3E98627F15A
2754,25013700031,8D44019199083920982C11,8D44019199083920982C11C88249
2755,25014044036,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2756,25014044037,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2757,25015160053,8D4401915827F1DF7FE8FC,8D4401915827F1DF7FE8FC18C19A
2758,25015160054,8D4401915827F1DF7FE8FC,8D4401915827F1DF7FE8FC18C19A
2759,25015560060,8D44019199083920982C11,8D44019199083920982C11C88249
2760,25017022634,8D4401915827F56025E98B,8D4401915827F56025E98BD9707A
2761,25017481854,8D44019199083A20982C11,8D44019199083A20982C11DA94C9
2762,25020926830,8D4401915827E56059E991,8D4401915827E56059E99139A87A
2763,25020926831,8D4401915827E56059E991,8D4401915827E56059E99139A87A
2764,25021712400,8D44019199083A20983011,8D44019199083A20983011DA94C9
2765,25021891978,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2766,25022941994,8D4401915827E56073E993,8D4401915827E56073E99339A87A
2767,25023362001,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2768,25023822008,8D44019199083A20982C12,8D44019199083A20982C12DA94C9
2769,25023860009,8D4401912314A575DD0620,8D4401912314A575DD062028C6D2
2770,25024391434,8D4401915827E1E001E90A,8D4401915827E1E001E90A0698BA
2771,25024391435,8D4401915827E1E001E90A,8D4401915827E1E001E90A0698BA
2772,25024611438,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2773,25025971459,8D44019199083A20982C11,8D44019199083A20982C11DA94C9
2774,25026089461,8D4401915827E1E017E90C,8D4401915827E1E017E90C0698BA
2775,25026771472,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2776,25028051492,8D44019199083A20982C11,8D44019199083A20982C11DA94C9
2777,25030009286,8D44019199083A20983011,8D44019199083A20983011DA94C9
2778,25030009287,8D44019199083A20983011,8D44019199083A20983011DA94C9
2779,25030149289,8D4401915827D1E04FE912,8D4401915827D1E04FE912D804B3
2780,25031489309,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2781,25031489310,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2782,25031989317,8D4401915827D560EFE9A0,8D4401915827D560EFE9A0E73473
2783,25031989318,8D4401915827D560EFE9A0,8D4401915827D560EFE9A0E73473
2784,25032698567,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2785,25033436579,8D4401915827D56103E9A3,8D4401915827D56103E9A318C07A
2786,25033898586,8D44019199083A20983011,8D44019199083A20983011DA94C9
2787,25035659490,8D44019199083A20983011,8D44019199083A20983011DA94C9
2788,25035796616,8D4401915827D56121E9A6,8D4401915827D56121E9A618C07A
2789,25037520343,8D44019199083A20983011,8D44019199083A20983011DA94C9
2790,25037760347,8D4401915827C1E0B9E91E,8D4401915827C1E0B9E91E38DCB3
2791,25039221150,8D44019199083A20983011,8D44019199083A20983011DA94C9
2792,25039640376,8D4401915827C1E0D3E920,8D4401915827C1E0D3E92038DCB3
2793,25040661303,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2794,25041191311,8D44019199083A20983011,8D44019199083A20983011DA94C9
2795,25041191312,8D44019199083A20983011,8D44019199083A20983011DA94C9
2796,25041751320,8D4401915827C56173E9AF,8D4401915827C56173E9AFF8187A
2797,25042211327,8D4401912314A575DD0620,8D4401912314A575DD062028C6D2
2798,25042511332,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2799,25043471347,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2800,25043691351,8D4401915827C5618DE9B2,8D4401915827C5618DE9B2F8187A
2801,25045284741,8D44019199083A20983011,8D44019199083A20983011DA94C9
2802,25047604777,8D4401915827B1E141E92C,8D4401915827B1E141E92C653CA1
2803,25048510756,8D44019199083A20983011,8D44019199083A20983011DA94C9
2804,25049230767,8D4401915827B561DBE9BA,8D4401915827B561DBE9BA5A0C61
2805,25050230783,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2806,25051230798,8D4401915827B561F5E9BD,8D4401915827B561F5E9BD5A0C61
2807,25051850808,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2808,25053134628,8D4401915827A1E18FE935,8D4401915827A1E18FE93585E4A1
2809,25053694637,8D44019199083A20983011,8D44019199083A20983011DA94C9
2810,25054919853,8D440191EA0BD858013C08,8D440191EA0BD858013C08D56D67
2811,25055134659,8D4401915827A1E1A9E937,8D4401915827A1E1A9E93785E4A1
2812,25055474665,8D44019199083A20983011,8D44019199083A20983011DA94C9
2813,25056855722,8D4401915827A1E1C3E93A,8D4401915827A1E1C3E93A85E4A1
2814,25058515748,8D4401915827A1E1D7E93D,8D4401915827A1E1D7E93D85E4A1
2815,25059897303,8D44019199083A20983011,8D44019199083A20983011DA94C9
2816,25073386325,8D4401915827856323E9DD,8D4401915827856323E9DD848C73
2817,25086036850,8D44019199083A20983011,8D44019199083A20983011DA94C9
2818,25089377085,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2819,25287199678,8D4401912314A575DD0620,8D4401912314A575DD062028C6D2
2820,25288591827,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2821,25289552967,8D440191990C481F984C10,8D440191990C481F984C10AD4BF6
2822,25291231868,8D440191582341EE79EA1D,8D440191582341EE79EA1DF6C9D2
2823,25291421871,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2824,25300586625,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2825,25300596625,8D440191990C611E384410,8D440191990C611E384410129A76
2826,25302316652,8D4401915823256F4FEA85,8D4401915823256F4FEA8574C100
2827,25304497440,8D440191990C6A1DB84410,8D440191990C6A1DB844108F08E4
2828,25306506228,8D4401915823256F81EA78,8D4401915823256F81EA7874C100
2829,25306666231,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2830,25308006252,8D440191990C721D184410,8D440191990C721D1844101FBCE4
2831,25309957576,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2832,25310197580,8D4401915823156FADEA6C,8D4401915823156FADEA6CAA5D09
2833,25314130012,8D440191582301EF95E9D7,8D440191582301EF95E9D775B5C9
2834,25318031930,8D440191582301EFBFE9C8,8D440191582301EFBFE9C875B5C9
2835,25319459952,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2836,25325639671,8D4401912314A575DD0620,8D4401912314A575DD062028C6D2
2837,25325679671,8D440191F82300030049B8,8D440191F82300030049B8FF573B
2838,25327190942,8D440191E1160C00000000,8D440191E1160C00000000DE72BC
2839,25328741402,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2840,25329351872,8D4401915821E5707FEA21,8D4401915821E5707FEA2115B124
2841,25329971421,8D440191990C9E19183C10,8D440191990C9E19183C10EC02ED
2842,25336512612,8D4401915821D570C7EA01,8D4401915821D570C7EA01CB2D2D
2843,25338212638,8D440191EA05F870013C08,8D440191EA05F870013C08A8C33C
2844,25409865543,8D440191582121F329E816,8D440191582121F329E81650F1C0
2845,25673962073,8D020072F82100020049B8,8D020072F82100020049B81B051C
2846,25730829278,8D020072F82100020049B8,8D020072F82100020049B81B051C
2847,25748615904,8D02007299090634900410,8D020072990906349004104150C3
2848,26589284344,8D4079CC58CD854B23F90F,8D4079CC58CD854B23F90F569265
2849,26594429826,8D4079CC9914AD39B00411,8D4079CC9914AD39B00411118A5A
2850,26608611208,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2851,26612510263,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2852,26621925086,8D4079CCE1080500000000,8D4079CCE1080500000000BC2934
2853,26622675128,8D4079CC58CD81CD79F84D,8D4079CC58CD81CD79F84D698688
2854,26624025088,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2855,26627287123,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2856,26641337644,8D4079CC58CD855015F829,8D4079CC58CD855015F829A9EAC3
2857,26646098356,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2858,26652921844,8D4079CC58CD81D061F7C4,8D4079CC58CD81D061F7C496DA03
2859,26660553587,8D4079CC58CD81D11BF7A2,8D4079CC58CD81D11BF7A2692E0A
2860,26666159958,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2861,26669572255,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2862,26673379623,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2863,26677673043,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2864,26683772309,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2865,26689081198,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2866,26691331326,8D4079CC58CD8554C9F74E,8D4079CC58CD8554C9F74EA9D2F5
2867,26696567939,8D4079CCE1080500000000,8D4079CCE1080500000000BC2934
2868,26698518017,8D4079CC58CD85557BF72D,8D4079CC58CD85557BF72D5626FC
2869,26713840387,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2870,26715540448,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2871,26722312972,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2872,26776931564,8D4079CC58CD81DC4FF593,8D4079CC58CD81DC4FF593969259
2873,26779131620,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2874,26781895971,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2875,26782146015,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2876,26784585462,8D4079CC58CD855DA3F5B1,8D4079CC58CD855DA3F5B1565690
2877,26788634221,8D4079CC58CD855E09F59E,8D4079CC58CD855E09F59EA9BE82
2878,26789984165,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2879,26791284162,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2880,26793543816,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2881,26796659799,8D4079CC58CD855EC9F57B,8D4079CC58CD855EC9F57BA9BE82
2882,26797159800,8D4079CC9914AE39D00411,8D4079CC9914AE39D00411039CDA
2883,26797859805,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2884,26800009839,8D4079CC58CD81DE87F52B,8D4079CC58CD81DE87F52B968E42
2885,26801010946,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2886,26803461084,8D4079CC58CD855F6DF55D,8D4079CC58CD855F6DF55D564A8B
2887,26804568234,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2888,26807518312,8D4079CC58CD81DF43F509,8D4079CC58CD81DF43F509697A4B
2889,26808427451,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2890,26809427495,8D4079CCE1080500000000,8D4079CCE1080500000000BC2934
2891,26809677444,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2892,26811227479,8D4079CC58CD81DF9FF4F8,8D4079CC58CD81DF9FF4F8697A4B
2893,26812598669,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2894,26814298795,8D4079CC58CD856077F52D,8D4079CC58CD856077F52DA8CBAB
2895,26816795815,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2896,26817945828,8D4079CC58CD81E047F4D9,8D4079CC58CD81E047F4D997FB6B
2897,26818945817,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2898,26820473674,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2899,26820473675,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2900,26821773811,8D4079CC58CD85612FF50B,8D4079CC58CD85612FF50B573FA2
2901,26823873711,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2902,26824995274,8D4079CC58CD81E0F7F4B8,8D4079CC58CD81E0F7F4B897FB6B
2903,26827795335,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2904,26828813346,8D4079CC58CD81E155F4A7,8D4079CC58CD81E155F4A7680F62
2905,26828813347,8D4079CC58CD81E155F4A7,8D4079CC58CD81E155F4A7680F62
2906,26831413384,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2907,26831413385,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2908,26832771488,8D4079CC58CD856237F4DB,8D4079CC58CD856237F4DBA8D7B0
2909,26834971466,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2910,26835471464,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2911,26837460606,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2912,26838810623,8D4079CC255894B4C725E0,8D4079CC255894B4C725E0AB07D0
2913,26839010657,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2914,26842804857,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2915,26843154893,8D4079CC58CD81E2B1F467,8D4079CC58CD81E2B1F46797E770
2916,26846975967,8D4079CC58CD81E30FF456,8D4079CC58CD81E30FF456681379
2917,26847025904,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2918,26850558591,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2919,26850558592,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2920,26850908570,8D4079CC58CD81E36BF445,8D4079CC58CD81E36BF445681379
2921,26853847038,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2922,26853847039,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2923,26854497032,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2924,26854697079,8D4079CC58CD81E3C9F434,8D4079CC58CD81E3C9F434681379
2925,26856338526,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2926,26857288530,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2927,26857288531,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2928,26858788527,8D4079CC58CD81E433F420,8D4079CC58CD81E433F42097C35D
2929,26861334128,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2930,26862984160,8D4079CC58CD81E49BF40D,8D4079CC58CD81E49BF40D97C35D
2931,26864504634,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2932,26865704688,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2933,26867454753,8D4079CC58CD81E509F3F9,8D4079CC58CD81E509F3F9683754
2934,26870977407,8D4079CC58CD81E55DF3E9,8D4079CC58CD81E55DF3E9683754
2935,26871527417,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2936,26873112494,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2937,26874662531,8D4079CC58CD81E5BBF3D8,8D4079CC58CD81E5BBF3D8683754
2938,26875062520,8D4079CCEA4E3867BB7C08,8D4079CCEA4E3867BB7C08A368F9
2939,26875462535,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2940,26877416151,8D4079CC255894B4C725E0,8D4079CC255894B4C725E0AB07D0
2941,26878566261,8D4079CC58CD85668BF411,8D4079CC58CD85668BF411A8EF86
2942,26879466173,8D4079CC9914AD39D00411,8D4079CC9914AD39D00411118A5A
2943,26883188302,8D4079CC9914AD39B00411,8D4079CC9914AD39B00411118A5A
2944,26885297812,8D4079CCE1080500000000,8D4079CCE1080500000000BC2934
2945,26888996170,8D4079CC58CD81E71BF397,8D4079CC58CD81E71BF397682B4F
2946,26932996513,8D4079CC58CD856BA9F321,8D4079CC58CD856BA9F3215753D5
2947,26935746635,8D4079CC9914AD39B00411,8D4079CC9914AD39B00411118A5A
2948,26937010197,8D4079CC58CD81EBB3F2BF,8D4079CC58CD81EBB3F2BF686315
2949,26939260253,8D4079CC9914AD39B00411,8D4079CC9914AD39B00411118A5A
2950,26946473313,8D4079CC9914AD39900411,8D4079CC9914AD39900411118A5A
2951,26999350298,8D4079CC58CD81F1AFF1A5,8D4079CC58CD81F1AFF1A568EFBA
2952,27005576998,8D4079CCF8330002004BBC,8D4079CCF8330002004BBC5EC2B4
2953,27087122569,8D4079CC9914AC39700410,8D4079CC9914AC397004101F87DA
2954,27090078618,8D4079CC58CD857A75F06C,8D4079CC58CD857A75F06CA84704
2955,27090828610,8D4079CC9914AC39700410,8D4079CC9914AC397004101F87DA
2956,27097736103,8D4079CC9914AC39700411,8D4079CC9914AC397004111F87DA
2957,27101900630,8D4079CC255894B4C725E0,8D4079CC255894B4C725E0AB07D0
2958,27315762167,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2959,27323855957,8D39E688990CBCAC800414,8D39E688990CBCAC8004144CF310
2960,27327977729,8D39E688990CBCACA00414,8D39E688990CBCACA004144CF310
2961,27332001080,8D39E68858BF01FD67F9B1,8D39E68858BF01FD67F9B160BFD8
2962,27385998055,8D39E688F8210002004AB8,8D39E688F8210002004AB8604ED3
2963,27638324267,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2964,27645629552,8D39E68858BF05668DF3F8,8D39E68858BF05668DF3F8A0F7BE
2965,27647805940,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2966,27649419318,8D39E68858BF056645F3E6,8D39E68858BF056645F3E6A0F7BE
2967,27650219473,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2968,27651659736,8D39E688F8210002004AB8,8D39E688F8210002004AB8604ED3
2969,27653207465,8D39E68858BF01E587F386,8D39E68858BF01E587F386602F6C
2970,27654455692,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2971,27656845261,8D39E68858BF0565B9F3C2,8D39E68858BF0565B9F3C25F1FAC
2972,27656845262,8D39E68858BF0565B9F3C2,8D39E68858BF0565B9F3C25F1FAC
2973,27657293389,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2974,27658221514,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2975,27660731675,8D39E68858BF01E4F7F361,8D39E68858BF01E4F7F3619FDB65
2976,27660731676,8D39E68858BF01E4F7F361,8D39E68858BF01E4F7F3619FDB65
2977,27662107923,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2978,27664704042,8D39E68858BF01E4B1F34E,8D39E68858BF01E4B1F34E9FDB65
2979,27666368319,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2980,27666752408,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2981,27668811288,8D39E68858BF0564D7F388,8D39E68858BF0564D7F388A0EBA5
2982,27670251422,8D39E688990CBBAC880414,8D39E688990CBBAC88041466D390
2983,27670251423,8D39E688990CBBAC880414,8D39E688990CBBAC88041466D390
2984,27670731464,8D39E688F8210002004AB8,8D39E688F8210002004AB8604ED3
2985,27672773604,8D39E68858BF056491F376,8D39E68858BF056491F376A0EBA5
2986,27674117837,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2987,27676729130,8D39E68858BF01E3CBF313,8D39E68858BF01E3CBF313600B41
2988,27677433242,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2989,27678201698,8D39E688E10F9B00000000,8D39E688E10F9B0000000028ED22
2990,27681123406,8D39E68858BF0563F5F34E,8D39E68858BF0563F5F34E5F3B81
2991,27681315464,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2992,27685609310,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2993,27689428303,8D39E688F8210002004AB8,8D39E688F8210002004AB8604ED3
2994,27691956640,8D39E688990CBBAC880414,8D39E688990CBBAC88041466D390
2995,27694866014,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
2996,27695346064,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2997,27695474061,8D39E68858BF0562E9F30A,8D39E68858BF0562E9F30AA0CF88
2998,27698720707,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
2999,27699456471,8D39E68858BF01E21DF2A4,8D39E68858BF01E21DF2A49FFF48
3000,27702119536,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
3001,27702919628,8D39E68858BF05625DF2E6,8D39E68858BF05625DF2E6A0CF88
3002,27706894564,8D39E68858BF056215F2D4,8D39E68858BF056215F2D4A0CF88
3003,27709620433,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
3004,27710804584,8D39E68858BF01E145F26D,8D39E68858BF01E145F26D60175A
3005,27710804585,8D39E68858BF01E145F26D,8D39E68858BF01E145F26D60175A
3006,27713692789,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
3007,27713692790,8D39E688990CBBAC800414,8D39E688990CBBAC80041466D390
3008,27713788829,8D39E688EA48585E535C08,8D39E688EA48585E535C08CB989C
3009,27713948802,8D39E68858BF01E10BF25E,8D39E68858BF01E10BF25E60175A
3010,27715581386,8D39E688E10F9B00000000,8D39E688E10F9B0000000028ED22
3011,27717508745,8D39E688990CBBAC880414,8D39E688990CBBAC88041466D390
3012,27717604735,8D39E68858BF01E0C5F24C,8D39E68858BF01E0C5F24C9FE353
3013,27719333041,8D39E688230464B1D45320,8D39E688230464B1D4532001EF81
3014,27721054823,8D39E68858BF056109F28F,8D39E68858BF056109F28F5F279A
