Timestamp,Trame Hexa
Timestamp,Trame Hexa
1712492504.7033825,8F4B1A2499083492F09809F90993
1712492504.8909526,8F4B1A24EA0DC858013C08152A87
1712492505.2876987,8F4B1A24580F35608FD8947DC3AD
1712492506.013641,8F4B1A24EA0DC858013C08152A87
1712492506.7259233,8F4B1A24580F45606FD896CB19C0
1712492507.3043842,8F4B1A24580F51DFD5D7A2E63BE3
1712492507.6822884,8F4B1A2499081E93908409CAE897
1712492507.9792006,8F4B1A24580F656041D89AAD2FFD
1712492508.6190941,8F4B1A2499081693B0840997C2CE
1712492508.9471955,8F4B1A2499081693B0840997C2CE
1712492509.5071466,8D4B1A24580F91DF85D7A4B961F5
1712492509.7880049,8D4B1A2499080E93D08009F868D5
1712492510.1968074,8D4B1A24580FA1DF69D7A494E70F
1712492510.561347,8D4B1A24F82300030049B8B5C6DA
1712492510.7488155,8D4B1A2499080693D08009E03EA5
1712492511.1082234,8D4B1A24580FB55FD7D8993D5311
1712492511.5859,8D4B1A24990C0493D07C09DE055C
1712492511.8671508,8D4B1A24EA1B7858013C081DA741
1712492513.3220842,8D4B1A24580FE55F8DD8941246EA
1712492514.1490993,8D4B1A24998C1393B07C09B9DED2
1712492515.8093562,8D4B1A24EA1B7858013C081DA741
1712492516.0437148,8D4B1A242315A4F5C906A0162108
1712492518.702842,8D4B1A24EA1B7858013C081DA741
1712492519.891133,8D4B1A24998C35929084099750F3
1712492520.4542127,8D4B1A245811555EFBD87AEC1D87
1712492521.8628385,8D4B1A24998C4B9150840AF56D9F
1712492522.7846417,8D4B1A24998C5290F0840A5A1816
1712492529.1510818,8D4B1A24998C688F10900A24E50F
1712492532.997437,8D4B1A242315A4F5C906A0162108
1712492533.6861267,8D4B1A245813855DC5D7FE8A3FF7
1712492534.3746462,8D4B1A24990C6E8E90980A0E892A
1712492536.9556365,8D4B1A24F82300030049B8B5C6DA
1712492537.5649605,8D4B1A24990C6F8E50A40AFBB912
1712492537.9080725,8D4B1A24581501DCBFD6CE80D18C
1712492538.7836492,8D4B1A24581511DCA9D6C3BE7CA9
1712492539.4085112,8D4B1A24EA1B7858013C081DA741
1712492541.4663131,8D4B1A24990C6F8E509009E2FB09
1712492542.9447522,8D4B1A24990C6F8E508C094A7909
1712492547.5598855,8D4B1A245815D55C8FD76B6ACD4C
1712492549.6982868,8D4B1A24990C708EB05C0AD49F01
1712492550.1231306,8D4B1A24581701DBADD64C876D51
1712492561.2239766,8D4B1A24990C778FD0540BB64A4A
1712492571.3403008,8D4B1A24990C7592B0440B04DC08
1712492594.1726995,8D3465D8583B51DAFBE2273DBDD0
1712492597.3559134,8D3465D899A1101D706C146C0C2B
1712493864.797706,8F394C10230464B1CDA2E0C35A1C
1712493890.7743804,8F4D22163A48858B335CC4CD0893
1712493894.6655536,8F4D22163A5863897358D3A98A1E
1712494019.5130956,8D346613580761E24DD60C076F19
1712494020.508879,8D346613F803000200497822AE90
1712494021.1764767,8D34661399089785F0A4084E510A
1712494021.4796658,8D3466135807B562B1D7362C3A7A
1712494021.8681426,8D3466135807C562ADD73C3BA7B1
1712494022.074256,8D34661399089785D0A008331B23
1712494022.2182348,8D3466135807C1E229D644E783A3
1712494022.5240724,8D3466135807D562A5D74A672F7C
1712494022.839963,8D3466135807E1E221D652E8BC9E
1712494023.3399184,8D346613EA0DC850013C0019C0EA
1712494023.6744337,8D3466135809056297D76005B6AA
1712494024.038694,8D34661399089785B0A007033F10
1712494024.2261286,8D3466135809156293D767FD9B6A
1712494024.415549,8D3466139908978590A008B9E371
1712494024.8117478,8D34661399089785909C07D08530
1712494025.0149164,8D346613580925628BD776E09C83
1712494025.4442437,8D346613EA0DC850013C0019C0EA
1712494025.6126704,8D34661399089785909C07D08530
1712494025.972095,8F394C10392E558D295BD0ECBB4F
1712494026.306796,8D34661399089785909808171378
1712494026.494303,8D346613580955627DD78B5DFFF8
1712494027.1003811,8D346613F803000200497822AE90
1712494027.209806,8D34661399089785909C07D08530
1712494027.894239,8D34661399089885909C083E4762
1712494028.5503871,8D346613580971E1F5D69FC77C59
1712494029.1818876,8D346613EA0DC850013C0019C0EA
1712494029.98914,8F394C10F9002602834938387107
1712494030.2391405,8D346613580985626BD7AADAFBBE
1712494030.802436,8D346613EA0DC850013C0019C0EA
1712494031.0367384,8D3466135809A56261D7B931A03E
1712494031.7411087,8D3466135809C1E1D7D6CBB19555
1712494032.2643287,8D34661399089387909C0874F4E6
1712494033.3979964,8D3466135809F5623BD7E41DD67D
1712494034.4048848,8D346613F803000200497822AE90
1712494035.1181707,8D3466139908818B70A408C6D698
1712494035.5868316,8D346613580B51E17FD716DA1CB6
1712494036.1114278,8D346613580B7561F1D81A44B0D0
1712494036.3560538,8D3466139908778D109408CC2A0D
1712494037.0889196,8D346613580B81E155D72E63B778
1712494037.8084815,8D3466132358F175D503207CD982
1712494037.9804356,8D346613EA0DC850013C0019C0EA
1712494038.8877766,8D346613580BB1E125D74422AC94
1712494039.4063244,8D3466139908688F5074088B3A3C
1712494039.7500508,8D346613580BD5618FD8460CCA1E
1712494040.0320833,8D346613EA0DC850013C0819B086
1712494040.3369896,8D3466139908638FF07408390B9A
1712494040.6494107,8D346613580BD1E0FDD75386919C
1712494042.0934448,8D34661399085C90B074083F41F1
1712494043.1099539,8D346613580BE56167D85416E123
1712494043.4993856,8D346613990855915074082A60CA
1712494043.7806165,8F346613580D056149D85C46E526
1712494044.1330743,8F346613EA0DC850013C08A95276
1712494044.4455514,8F346613F8230002004978363AB9
1712494044.6017182,8F346613580D056139D860554C7F
1712494044.956267,8F346613580D15612DD8648FCDBD
1712494045.2460308,8F346613580D25611FD867A24034
1712494045.8025212,8F346613990846925088073FC80A
1712494046.2383475,8F346613EA0DC850013C08A95276
1712494046.6446304,8F34661399083E92D09407F65E77
1712494046.832118,8F34661399083593309C086AA698
1712494047.0831926,8F346613580D5560D7D874EBADFA
1712494047.4623554,8F34661399083593309C079506D0
1712494048.2564144,8F346613EA0DC850013C08A95276
1712494048.3970792,8F346613F8230002004978363AB9
1712494048.7876225,8F346613580D91E011D7844DCE1D
1712494049.003812,8F34661399082293B0A007D05CFE
1712494049.1089878,8F346613580D91E001D7856F7E04
1712494049.479277,8F346613580DA5607DD87D278E38
1712494049.9732857,8F34661399081393F09809A6FF0A
1712494050.4952567,8F34661399081393F09408115103
1712494051.5852811,8F346613580DD1DFB5D789A4AB12
1712494051.9801269,8F346613580DE1DFA3D78904E3A4
1712494052.5453436,8F346613580DF5601DD880E00DB8
1712494053.2304025,8F346613990C059410940909357B
1712494054.3076358,8F346613EA0DC850013C08A95276
1712494054.6044517,8F346613990C0D93F09409E71164
1712494055.4179058,8F346613580F21DF55D78882B249
1712494057.205338,8F346613990C1593D09009B2A1DD
1712494057.7866201,8F346613580F31DF37D786666611
1712494058.777628,8F346613990C1D93B090096573D6
1712494059.1369576,8F346613EA0DC850013C08A95276
1712494059.6720686,8F346613580F755F83D876B3FE16
1712494060.2827134,8F346613990C2C9310900998F4BC
1712494060.970165,8F346613EA0DC850013C08A95276
1712494061.5501053,8F346613580FA1DEB7D77517ECDC
1712494062.1358852,8D346613990C3B92508C091809C7
1712494062.3626757,8D346613580FB1DE9BD76F8BA146
1712494062.851597,8D346613580FC1DE8BD76C3A4BE4
1712494063.3083596,8D346613580FD1DE7FD7693ABEF9
1712494063.771111,8D346613990C499150840981310E
1712494064.2241757,8D346613990C499150840981310E
1712494064.3009095,8D346613580FE55EF5D85A5D6E5B
1712494064.5969012,8D346613580FF1DE59D75F3367D3
1712494065.5697162,8D346613EA0DC850013C0819B086
1712494065.8665981,8D346613581111DE31D752716D11
1712494066.6665716,8D346613581121DE19D74A0BD6A4
1712494067.4463441,8D346613990C5F8FB0740922FFF3
1712494070.2590752,8D346613990C628F707408FB75A3
1712494070.7754962,8D346613990C658F307409874D92
1712494071.4635625,8D346613581161DDCBD72BEEC465
1712494072.6834564,8D346613990C678F1078098C7E27
1712494073.9028938,8D346613990C688EF07409DB3BB8
1712494074.560052,8D346613EA0DC850013C0819B086
1712494075.325623,8D3466132358F175D503207CD982
1712494077.8595605,8D346613990C6B8EF07C09AE48EA
1712494078.5650334,8D346613990C6B8ED07C09EB34C3
1712494079.81712,8D346613EA0DC850013C0819B086
1712494080.4577005,8D3466135813455D57D7B3FEAE12
1712494081.3074794,8D346613581351DCA5D6ACFA70AA
1712494082.073886,8D346613EA0DC850013C0819B086
1712494082.9116197,8D3466135813755D27D79E43E6BA
1712494085.1322606,8D3466132358F175D503207CD982
1712494087.4460115,8D3466135813955CF7D789F3EAB3
1712494087.9914045,8D3466135813B55CDFD77FBCEDB7
1712494088.6690252,8D346613F823000200497886D849
1712494089.0127344,8D346613990C6D8EF0840A70F663
1712494090.7019217,8D346613990C6D8EF0880A38AC63
1712494091.3424478,8D346613EA0DC850013C0819B086
1712494093.65727,8D346613581531DBADD63D22103D
1712494094.413451,8D346613990C6C8EF0800A4BCAAD
1712494095.3132503,8D346613F823000200497886D849
Timestamp,Trame Hexa
Timestamp,Trame Hexa
Timestamp,Trame Hexa
Timestamp,Trame Hexa
Timestamp,Trame Hexa
Timestamp,Trame Hexa
Timestamp,Trame Hexa
1712496096.0417633,8C4B0294F9006602884A3877C26B
1712496098.4223518,8C4B0294F9008602884A38AEBB22
1712496099.6459746,8C4B02943A9C538C8F53B4CD9408
1712496136.0993176,8C4B02943B2E658E3D5710C74A6E
1712496138.879018,8C4B02943B3E658E5F56D94BABBA
1712496141.6081243,8C4B02943B3E658E7556B8866BC0
1712496141.841007,8C4B02943B3E658E7756B49D8B18
1712496142.1685767,8C4B02943B3E658E7B56AF3B00B2
1712496145.712737,8C4B0294F9008602884B38A0B6A2
1712496148.7594,8C4B0294F9008602884A38AEBB22
1712496149.274952,8C4B02943B2E638CA9525F50877D
1712496149.9321227,8C4B02943B2E638CAD525A981A46
1712496150.3317165,8C4B0294F9008602884B38A0B6A2
1712496150.5660784,8C4B02943B0E638CB5524B709E56
1712496150.8331153,8C4B0294F9008602884B38A0B6A2
1712496151.8703692,8C4B02943AEE658EA95662314C77
1712496152.201561,8C4B02943ADE638CBF523AAFA786
1712496152.5650954,8C4B0294F9008602884A38AEBB22
1712496152.7525063,8C4B02943ACE658EB15655D82DFA
1712496153.6942208,8C4B02943AAE638CCB5227CBC468
1712496154.691958,8C4B0294F9006602884A3877C26B
1712496155.8168805,8C4B0294234D74B4E740A010DBA5
1712496156.3480935,8C4B02943A7E358EBF56360DB318
1712496160.7455578,8C4B02943A7E058EBF5627A352E9
1712496162.3707123,8C4B02943A7DF38CD351FD4F8385
1712496163.863877,8C4B0294F9008602884A38AEBB22
1712496165.1138322,8C4B02943A1DF38CD151EEB84CAF
1712496165.8907716,8C4B029439EDF58EBB560CC46CB2
1712496166.643473,8C4B0294F9008602884A38AEBB22
1712496167.1903083,8C4B0294F9008602884A38AEBB22
1712496167.784089,8C4B0294398DF38CCF51DE810F5E
1712496168.8578846,8C4B0294395E058EBB55FFBD0DB0
1712496170.762746,8C4B0294F9008602884A38AEBB22
1712496171.3564532,8C4B0294F9008602884A38AEBB22
1712496172.1219785,8C4B0294396E958EC555F6519A68
1712496173.0123866,8C4B0294396EB58EC555F5CF2BBA
1712496173.915583,8C4B0294F9008602884A38AEBB22
1712496175.1863282,8C4B0294396EE38CDF51CE0E3154
1712496177.3840501,8C4B0294F9008602884A38AEBB22
1712496177.9465907,8C4B0294F9008602884A38AEBB22
1712496179.0245578,8C4B0294F9006602884A3877C26B
1712496179.4932754,8C4B02943948038CF751CD99C080
1712496180.2822678,8C4B02943938438CFB51CE43C614
1712496181.0362055,8C4B02943938758EE755F50DCF3C
1712496181.508842,8C4B0294234D74B4E740A010DBA5
1712496181.9717286,8C4B02943928C58EE955F7C92FE8
1712496183.882434,8C4B02943929758EE955FB172789
1712496184.281795,8C4B0294F9008602884A38AEBB22
1712496184.6724236,8C4B02943929B38CFD51D72169FC
1712496185.4919982,8C4B0294234D74B4E740A010DBA5
1712496187.9606233,8C4B0294393A338CF951DCDE6CD8
1712496189.1080303,8C4B0294F9008602884A38AEBB22
1712496190.1160333,8C4B0294393A538CF751DE3FC10D
1712496192.022372,8C4B0294394A658EDF560688B590
1712496193.3289182,8C4B0294394A638CF351E4E6863C
1712496194.4586265,8C4B0294F9006602884A3877C26B
1712496194.7880266,8C4B0294395A638CF151E9AF5385
1712496195.6438365,8C4B0294395A658ED9561009498B
1712496198.0270116,8C4B0294F9008602884A38AEBB22
1712496199.7612026,8C4B02943A7A638CE152015A38A0
1712496200.1102216,8C4B0294F9006602884B3879CFEB
1712496203.9537683,8C4B02943AFA658EC35633F1E405
1712496205.5594714,8C4B0294F9008602884A38AEBB22
1712496205.9031963,8C4B02943B5A638CD1521A457411
1712496206.308588,8C4B0294F9008602884A38AEBB22
1712496209.855208,8C4B02943CEA638C99527BD19082
1712496210.3807037,8C4B0294F9008602884B38A0B6A2
1712496211.1617002,8C4B02943D5A658E7356BC5BB761
1712496245.658495,8D4B0294F8030002004BB8372EDA
1712496246.2418149,8D4B02945807B1E23DD6256E7824
1712496264.1718037,8D4B02945809D56223D80362AFFB
1712496272.5134292,8F4B0294580B81E0CFD762B4373C
1712496278.4965613,8F4B0294580BE1E041D76EBFCA05
1712496319.372949,8D4B0294234D74B4E740A048AADD
1712496337.2769368,8D4B02945815055B77D67447E0C8
1712496339.819413,8D4B0294991C4F8FF0C40B1FE4F5
1712496348.213578,8D4B02945817355A89D63E9120C9
1712496351.0602984,8D4B0294991C0C91B0B40B177C3E
1712496352.610018,8D4B029458190559CBD635BA3271
1712496360.2068274,8D4B02945819755935D6346C1F90
Timestamp,Trame Hexa
Timestamp,Trame Hexa
1712496771.153238,8C4D221642AE658E9158C9FC5A0E
1712496774.4333422,8C4D221642AE538CBB54918B545B
1712496779.53653,8C4D221642AE558EB358900F9C58
1712496788.9820101,8C4D2216F9003602865838514404
1712496791.2183282,8C4D221642AE638CFF541D6046B7
1712496793.1583147,8C4D221642BE658EEF582EFB94B7
1712496793.6435018,8C4D2216F9003602865838514404
1712496795.3443036,8C4D221642AE638D0B540A7B1EDA
1712496796.0195475,8C4D2216429E538D0D54060FED97
1712496797.9142208,8C4D2216425E538D1353FC99C4F2
1712496798.5738335,8C4D2216F9003602865838514404
1712496799.4069874,8C4D221641FE438D1953F072E074
1712496803.1169295,8C4D221641EDB58EFD57F48A8C3F
1712496803.4897757,8C4D221641EDB38D1153D9468D57
1712496804.5145802,8C4D221641EDA58EFB57F096E16F
1712496805.2528837,8C4D2216234994B2C78C60FCE762
1712496813.486736,8C4D221641ECB58ECD57DB19F3EC
1712496813.7352633,8C4D2216F9003602865838514404
1712496815.319564,8C4D221641BC738CCD53BDDC9F49
1712496815.6741004,8C4D2216419C758EB757D778FFD4
1712496816.2341626,8C4D2216417C738CC753BC70BF0E
1712496816.6394718,8C4D2216417C638CC553BC5BBB6C
1712496824.2375271,8C4D221640FC658E9F57D3ACA0B6
1712496829.6437654,8C4D221640EC538CA353B7F6D72F
1712496833.3045757,8C4D221640DC538C9B53B6F60EA6
1712496841.257526,8C4D2216406C558E8557D096F509
1712496841.944985,8C4D2216405C538C9753B63E3AD5
1712496842.3981082,8C4D2216404C558E8357D01E7A56
1712496843.210519,8C4D2216F9003602865838514404
1712496843.6167662,8C4D2216405C558E8357D0B3BB3E
1712496844.1323545,8C4D2216406C538C9753B5C86576
1712496844.8510706,8C4D2216406C538C9553B5D3CDF4
1712496854.3342907,8C4D221640EC538C8D53B40E189A
1712496856.550862,8C4D2216412C558E7357CDD6F78E
1712496956.9114926,8D4D221699089A8930C40813E2DE
1712496986.346932,8D4D22166011E1DDE1D7FE935113
1712497001.9012313,8D4D2216EA1B785E6D1C0836E2DE
1712497005.6509159,8D4D2216998C79909078097E43A9
1712497006.6508217,8D4D2216601741DBA1D714C18C72
1712497012.006766,8D4D22166017855BEDD7E95D1161
1712497013.1358454,8D4D22166017A1DB33D6E23F9061
1712497013.8315282,8D4D2216998C7F9130740A474AC8
1712497014.4732924,8D4D2216EA1B78667B1C0858EEAD
1712497015.2545664,8D4D22166017E55B65D7AC8612DB
1712497016.5036945,8D4D2216234994B2C78C60A4961A
1712497017.212426,8D4D2216998C869250500BFFC651
1712497018.2483943,8D4D2216998C889270500BA8D2AC
1712497019.7034287,8D4D2216998C8992B0580BBB489D
1712497021.1131253,8D4D2216EA1B7866791C0843462F
1712497022.235413,8D4D2216601941D9FDD656FD83A2
1712497023.2048678,8D4D2216998C8B9310640BAF1EDF
1712497029.469867,8D4D2216998C9294304C0B5C4818
1712497039.6313357,8D4D2216EA1B7865FB1C08CEEDF5
1712497040.723556,8D4D2216990C6C9930D00ABC42B9
1712497085.0694633,8C440175F90026008349382DE134
1712497114.22325,8C440175F90026008349382DE134
1712497114.4655135,8C44017539CE538D035415B734DF
1712497120.5410004,8C440175395E638D1153FD333F86
1712497121.5471857,8C440175396E658EFD5815578C40
1712497122.348775,8C440175396E638D1353FB210498
1712497123.0061908,8C440175397E638D1353F98CD9EB
1712497126.6773188,8C440175398E538D1753F23A8CC4
1712497141.6508794,8C440175F90026008349382DE134
1712497144.636053,8C440175F90026008349382DE134
1712497148.5714207,8C440175395C838CC553BB5D4D17
1712497257.9091358,8F44017538FC638C7F53B27DDEFC
1712497339.6888633,8D4401759908A08670CC07E52F93
1712497343.797974,8D44017599089C8870DC07186E80
1712497345.2823,8D44017599089689F0E40769249B
1712497345.7353384,8D4401759908928AD0E4075C747F
1712497389.38715,8D440175990C6C8E50A0098DA2EA
1712497395.9468079,8D4401755815C1DC85D6D66189BA
1712497400.0023062,8F440175990C6A8E309809560ACC
1712497400.8131566,8F440175990C6B8E308809B5D802
1712497401.3374193,8F440175990C6C8E108409B1CA41
1712497402.3403246,8F440175581771DBE3D68ADC11E8
1712497402.7462487,8F440175990C6E8E10780A5B69F0
1712497403.3030202,8F440175990C6F8E10700A280F3E
1712497406.508854,8F4401755817C1DB75D655170BCA
1712497414.4673276,8F440175581921DAE5D613B940E3
1712497416.083652,8D440175998C738FD0600A8622B5
1712497417.2085526,8D440175998C7590105C0B49F7ED
1712497434.3011281,8D440175EA11A854013C086D42D4
1712497443.4583054,8D440175581B71D73FD502EFA3E4
1712497444.041784,8D440175581B8557C1D608A33DAD
1712497444.5714583,8D440175F82300040049B8D2EEDB
1712497445.0131507,8D440175EA11A854013C086D42D4
1712497548.1835525,8D488912EA007860015C0017E5D7
1712497548.7303329,8D488912590B61E55FD0EFBD8CAE
1712497557.0903068,8D488912590B3565A9D250739C31
1712497558.4841003,8D488912590B31E529D1497944FE
1712497559.0338027,8D488912590B256595D26F7C7AC4
1712497559.2524383,8D488912EA007860015C0017E5D7
1712497559.6487346,8D488912590B21E51DD15DE659CD
1712497560.475133,8D488912F8030006005ABCABBE4D
1712497567.8495235,8D488912F8030006005ABCABBE4D
1712497570.271288,8D4889125909F1E4E3D1B81087BD
1712497571.5690103,8D4889125909E1E4DBD1C4D45B3E
1712497572.4143074,8D4889125909D56541D2F30D50E9
1712497579.0366428,8D4889125909A1E499D234900A26
1712497581.8788702,8D488912590991E48DD247D6A008
1712497582.3559353,8D488912F8030006005ABCABBE4D
1712497582.5776012,8D488912EA007860015C0017E5D7
1712497583.671257,8D48891259099564FDD369C6564D
1712497585.1485445,8D48891259099564F7D3744C004C
1712497585.646456,8D48891259098564F1D38055C9D4
1712497586.8959022,8D48891259097564E5D39656CD9C
1712497588.0197692,8D488912590971E461D29777CFE3
1712497589.3302455,8D48891299107184383407756A74
1712497589.8635805,8D488912991071843838073D3074
1712497590.5510921,8D48891259094564BDD3D83DF1D7
1712497592.7263615,8D48891259094564B7D3E3B6424B
1712497595.3920045,8D48891299107084384007EC42A1
1712497598.01682,8D488912F8030006005ABCABBE4D
1712497598.7042737,8D488912991070845844071BF0DA
1712497599.4542227,8D488912590915649DD40EA4F34B
1712497600.354408,8D488912EA007860015C0017E5D7
1712497601.1199787,8D4889125907F1E411D31E813B67
1712497602.3825386,8D4889125907E1E405D3345A2F54
1712497603.303148,8D488912EA007860015C0017E5D7
1712497603.5531428,8D488912991070841838077B4693
1712497603.8031921,8D488912991070841838077B4693
1712497604.0374956,8D4889125907C1E3F1D356254F24
1712497604.863397,8D48891299107084183407331C93
1712497605.1602507,8D488912F8030006005ABCABBE4D
1712497605.7382724,8D4889125907C56461D47118626B
1712497606.6652842,8D48891299106F843830076F9840
1712497607.38404,8D4889125907B5645BD47C99AA2B
1712497608.220189,8D4889125907B56459D48087EE3B
1712497609.0203893,8D4889125907B56455D48521D108
1712497609.5137906,8D48891299106E843824084BDCC6
1712497609.8105874,8D488912EA007860015C0017E5D7
1712497610.0761943,8D48891299106D8438200876F594
1712497610.3886714,8D4889125907B1E3D7D380DBCD7E
1712497611.0971353,8D48891299106D8438200876F594
1712497611.6127248,8D4889125907B1E3D1D38CF77CA2
1712497612.3874295,8D48891299106C84181C0759E532
1712497612.8718286,8D488912EA007860015C0017E5D7
1712497613.012386,8D48891299106C84181C0759E532
1712497613.324864,8D48891299106C84181C0759E532
1712497613.5435753,8D48891299106C84181C0759E532
1712497613.9966664,8D488912F8030006005ABCABBE4D
1712497614.4341373,8D488912EA007860015C0017E5D7
1712497615.0747156,8D4889125907956429D4CF0854B8
1712497615.3828464,8D4889125907956427D4D34AA7B4
1712497616.3936048,8D488912590785641DD4E396188F
1712497618.0762486,8D48891299106A8438300760B9B6
1712497618.8887389,8D488912590771E393D3F3230EBB
1712497620.0440722,8D48891299106A8438300760B9B6
1712497621.8720286,8D488912EA007860015C0017E5D7
1712497623.246983,8D488912590761E383D40C1EC24B
1712497627.244736,8D488912EA007860015C0017E5D7
1712497638.6345613,8D48891299106584182C079C2585
1712497692.091605,8D440D6EEA09D85C015C0825ED11
1712497692.388441,8D440D6E582D956321D8537B9490
1712497696.299603,8D440D6E582D9563C3D856BA70FB
1712497698.441488,8D440D6EE1193100000000A43575
1712497699.6501422,8D440D6E582D91E3F7D76043FE5C
1712497700.190417,8D440D6E99880822B8040E9F56B6
1712497700.9560163,8D440D6E582D91E46DD762D25AC9
1712497701.5718064,8D440D6E99880522B8080EC07B30
1712497702.0562053,8D440D6EEA09D858015C088A185D
1712497702.7592244,8D440D6E582D91E515D76285C5F9
1712497703.4288318,8D440D6EEA09D858015C088A185D
1712497707.1160219,8D440D6E998C1F22382C0E2992C2
1712497710.2877228,8D440D6EEA09D858015C088A185D
1712497710.9595506,8D440D6EF8230003004AB8D110D1
1712497711.3501482,8D440D6E998C3621B8400ECF02FF
1712497712.6156852,8D440D6E582D51E6CDD7469301E4
1712497713.1160293,8D440D6E998C3E2178500FA88479
1712497713.4129398,8D440D6E582D456771D837092B11
1712497714.037872,8D440D6E582D3567A3D830C3ADF8
1712497714.8439422,8D440D6E990C572078640F4CA2A2
1712497715.2501261,8D440D6E582D11E789D72AC5ECEB
1712497715.5833411,8D440D6E582D156805D81FACF8EA
1712497715.8636374,8D440D6EEA09D858015C088A185D
1712497716.1699166,8D440D6E990C681F78680EF7D8CD
1712497716.7167115,8D440D6E582BF56867D80A6049CA
1712497717.89137,8D440D6E990C781E786C0F2B4B77
1712497718.4070156,8D440D6EEA09D858015C088A185D
1712497719.6725519,8D440D6EF8230003004AB8D110D1
1712497720.0043795,8D440D6E582BC568F3D7E66EED99
1712497722.1466205,8D440D6EE1193100000000A43575
1712497722.5476148,8D440D6E582BA56937D7D14FA63D
1712497726.2956953,8D440D6E582B8569A5D7A900C5A6
1712497728.1035297,8D440D6E582B61E97DD695086CE5
1712497728.6698005,8D440D6E582B6569F5D7878F955C
1712497730.95787,8D440D6E990CC91598540EABBA22
1712497731.6609907,8D440D6E582B056ABDD719B390EA
1712497732.226934,8D440D6E990CD313D84C0F98E29F
1712497732.6957073,8D440D6E5829F1EA93D5F55C63DC
1712497733.572889,8D440D6EEA09D858015C088A185D
1712497735.978914,8D440D6E990CDE1138380F67CD72
1712497736.7757905,8D440D6E5829E56B31D6C012B7E1
1712497737.4337006,8D440D6E990CE110582C0EE43969
1712497737.7306232,8D440D6EEA09D858015C088A185D
1712497739.8085346,8D440D6E5829D56B65D691DF3836
1712497741.0649078,8D440D6E5829D1EB23D57763E100
1712497742.5253713,8D440D6E5829C56B95D66312E8C3
1712497743.0105474,8D440D6E5829C56BA9D6502DEA8C
1712497743.3378766,8D440D6EEA09D858015C088A185D
1712497744.8676662,8D440D6EEA09D858015C088A185D
1712497751.5400484,8D440D6E990CDD0DF8240EE57A20
1712497752.352485,8D440D6E582991EC29D474F64F21
1712497753.5979514,8D440D6EEA09D858015C088A185D
1712497754.3322647,8D440D6E990CDB0DF8280EA71E84
1712497756.3008769,8D440D6E5829856CBBD541174576
1712497757.6500056,8D440D6E990CDA0DF8340E0C964A
1712497758.4468813,8D440D6EE1193100000000A43575
1712497759.4936454,8D440D6E990CD60DD8440EFF8330
1712497759.774856,8D440D6E5829456D2DD4D6691A2B
1712497761.3987217,8D440D6EEA09D858015C088A185D
1712497762.5548813,8D440D6E990CD20DB8480E747673
1712497764.273512,8D440D6E5829156D97D4729ACC13
1712497770.6763918,8D440D6E5827F56DEDD4204F28DB
1712498161.8761404,8D440D6E58092564B1D3EB5F6B7A
1712498164.318527,8D440D6E99088785383C0873A1D2
1712498165.896537,8D440D6E580901E425D2FCC2B020
1712498166.9315476,8D440D6E99088785383C0873A1D2
1712498168.0407872,8D440D6E99088785383C0873A1D2
1712498170.0718954,8D440D6E99088785183C0836DDFB
1712498170.696907,8D440D6EEA05F858015C0096A11F
1712498171.2124972,8D440D6E990888853838085AF5C8
1712498171.6030383,8D440D6E5807D1E3FDD341D56AAF
1712498173.3505461,8D440D6E990888853838085AF5C8
1712498173.83483,8D440D6E99088885383C0862C3C8
1712498174.3347955,8D440D6E5807B1E3DBD3791E5444
1712498175.2605104,8D440D6E5807A1E3D3D38545B63E
1712498176.115239,8D440D6E99088885183C0827BFE1
1712498176.4819753,8D440D6E99088885183C0827BFE1
1712498176.8425286,8D440D6E580791E3C5D39FE57227
1712498177.9609997,8D440D6E99088885383C0862C3C8
1712498179.1481593,8D440D6E580791E3BDD3AC67D93E
1712498179.913868,8D440D6E5807856431D4C212E888
1712498180.4946635,8D440D6EEA05F858015C0096A11F
1712498180.8953564,8D440D6E580781E3B3D3BBEA1EAC
1712498182.1333334,8D440D6E990888853838085AF5C8
1712498182.6332974,8D440D6E990888853838085AF5C8
1712498183.24263,8D440D6E99088985583408DE217D
1712498183.5863562,8D440D6EEA05F858015C0096A11F
1712498184.0238817,8D440D6E99088985583408DE217D
1712498185.023766,8D440D6EEA05F858015C0096A11F
1712498186.0549989,8D440D6E5807656407D50675E068
1712498186.7934895,8D440D6E990889857834089B5D54
1712498186.9653301,8D440D6EEA05F858015C0096A11F
1712498187.1528971,8D440D6E99088985783808D30754
1712498187.5590434,8D440D6E580741E373D422E08027
1712498188.0128875,8D440D6EEA05F858015C0096A11F
1712498188.4272957,8D440D6E580731E363D43CAE360E
1712498189.274521,8D440D6EF8030003004AB8756608
1712498190.2427778,8D440D6E580721E353D45804D831
1712498190.6516974,8D440D6E99088985583808967B7D
1712498190.828244,8D440D6EEA05F858015C0096A11F
1712498191.3262239,8D440D6E580711E34BD464E7A23B
1712498191.7267838,8D440D6E99088985583808967B7D
1712498192.035388,8D440D6E2314A571C8D0607081A3
1712498192.3018277,8D440D6E99088985583408DE217D
1712498193.1085992,8D440D6E580701E343D472B96826
1712498193.3508425,8D440D6EEA05F858015C0096A11F
1712498194.0549526,8D440D6E580701E33FD4770D977E
1712498194.809757,8D440D6E99088985382C08811106
1712498195.7628179,8D440D6E99088985582C084E957D
1712498196.5909076,8D440D6E5805F563ADD596240103
1712498197.5830157,8D440D6EEA05F858015C0096A11F
